_initial_assets,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,contents,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,performance_reward,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,progress_before_trial,progress_after_trial,async_post_trial_required,async_post_trial_requested,async_post_trial_complete,async_post_trial_failed,block_position,block,class,object_type,flow,transition,target_participant_id,group_id,round_index,counted_rounds,rounds_required,status,role,roles,offer,decision,deadline,feedback_until,last_round,total_score,totals,timeout_count,max_timeouts,completion_reason,coin_value_dollars,batch_id,treatment
{},{},39,2026-06-19 17:42:52,False,,,GameTrial,51,51,,True,51,16,46,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""constant""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 16, ""group_id"": 5, ""participant_id"": 16, ""round_index"": 26, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""proposer"", ""roles"": {""14"": ""responder"", ""16"": ""proposer""}, ""offer"": 4, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 26, ""skipped"": false, ""roles"": {""14"": ""responder"", ""16"": ""proposer""}, ""offer"": 4, ""decision"": ""accept"", ""payoffs"": {""14"": 4, ""16"": 6}, ""totals"": {""14"": 115, ""16"": 125}}, ""total_score"": 125, ""totals"": {""14"": 115, ""16"": 125}, ""timeout_count"": 1, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,384,,,284.688,104.0,254.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,constant,16.0,5.0,26.0,25.0,25.0,complete,proposer,"{""14"": ""responder"", ""16"": ""proposer""}",4.0,accept,,,"{""round_index"": 26, ""skipped"": false, ""roles"": {""14"": ""responder"", ""16"": ""proposer""}, ""offer"": 4, ""decision"": ""accept"", ""payoffs"": {""14"": 4, ""16"": 6}, ""totals"": {""14"": 115, ""16"": 125}}",125.0,"{""14"": 115, ""16"": 125}",1.0,5.0,Completed all counted rounds.,0.005,batch-061901,constant
{},{},40,2026-06-19 17:42:52,False,,,GameTrial,51,51,,True,51,14,52,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""constant""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 14, ""group_id"": 5, ""participant_id"": 14, ""round_index"": 26, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""responder"", ""roles"": {""14"": ""responder"", ""16"": ""proposer""}, ""offer"": 4, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 26, ""skipped"": false, ""roles"": {""14"": ""responder"", ""16"": ""proposer""}, ""offer"": 4, ""decision"": ""accept"", ""payoffs"": {""14"": 4, ""16"": 6}, ""totals"": {""14"": 115, ""16"": 125}}, ""total_score"": 115, ""totals"": {""14"": 115, ""16"": 125}, ""timeout_count"": 1, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,386,,,275.10699999999997,98.0,248.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,constant,14.0,5.0,26.0,25.0,25.0,complete,responder,"{""14"": ""responder"", ""16"": ""proposer""}",4.0,accept,,,"{""round_index"": 26, ""skipped"": false, ""roles"": {""14"": ""responder"", ""16"": ""proposer""}, ""offer"": 4, ""decision"": ""accept"", ""payoffs"": {""14"": 4, ""16"": 6}, ""totals"": {""14"": 115, ""16"": 125}}",115.0,"{""14"": 115, ""16"": 125}",1.0,5.0,Completed all counted rounds.,0.005,batch-061901,constant
{},{},41,2026-06-19 17:43:01,False,,,GameTrial,52,52,,True,52,20,55,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""constant""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 20, ""group_id"": 8, ""participant_id"": 20, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""proposer"", ""roles"": {""18"": ""responder"", ""20"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""18"": ""responder"", ""20"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""18"": 5, ""20"": 5}, ""totals"": {""18"": 105, ""20"": 105}}, ""total_score"": 105, ""totals"": {""18"": 105, ""20"": 105}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,282,,,210.444,98.0,248.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,constant,20.0,8.0,25.0,25.0,25.0,complete,proposer,"{""18"": ""responder"", ""20"": ""proposer""}",5.0,accept,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""18"": ""responder"", ""20"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""18"": 5, ""20"": 5}, ""totals"": {""18"": 105, ""20"": 105}}",105.0,"{""18"": 105, ""20"": 105}",0.0,5.0,Completed all counted rounds.,0.005,batch-061901,constant
{},{},42,2026-06-19 17:43:01,False,,,GameTrial,52,52,,True,52,18,53,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""constant""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 18, ""group_id"": 8, ""participant_id"": 18, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""responder"", ""roles"": {""18"": ""responder"", ""20"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""18"": ""responder"", ""20"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""18"": 5, ""20"": 5}, ""totals"": {""18"": 105, ""20"": 105}}, ""total_score"": 105, ""totals"": {""18"": 105, ""20"": 105}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,281,,,210.448,107.0,257.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,constant,18.0,8.0,25.0,25.0,25.0,complete,responder,"{""18"": ""responder"", ""20"": ""proposer""}",5.0,accept,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""18"": ""responder"", ""20"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""18"": 5, ""20"": 5}, ""totals"": {""18"": 105, ""20"": 105}}",105.0,"{""18"": 105, ""20"": 105}",0.0,5.0,Completed all counted rounds.,0.005,batch-061901,constant
{},{},43,2026-06-19 17:43:03,False,,,GameTrial,53,53,,True,53,11,54,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""constant""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 11, ""group_id"": 7, ""participant_id"": 11, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""responder"", ""roles"": {""11"": ""responder"", ""19"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""11"": ""responder"", ""19"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""11"": 5, ""19"": 5}, ""totals"": {""11"": 125, ""19"": 125}}, ""total_score"": 125, ""totals"": {""11"": 125, ""19"": 125}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,361,,,262.874,99.0,249.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,constant,11.0,7.0,25.0,25.0,25.0,complete,responder,"{""11"": ""responder"", ""19"": ""proposer""}",5.0,accept,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""11"": ""responder"", ""19"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""11"": 5, ""19"": 5}, ""totals"": {""11"": 125, ""19"": 125}}",125.0,"{""11"": 125, ""19"": 125}",0.0,5.0,Completed all counted rounds.,0.005,batch-061901,constant
{},{},44,2026-06-19 17:43:03,False,,,GameTrial,53,53,,True,53,19,56,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""constant""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 19, ""group_id"": 7, ""participant_id"": 19, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""proposer"", ""roles"": {""11"": ""responder"", ""19"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""11"": ""responder"", ""19"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""11"": 5, ""19"": 5}, ""totals"": {""11"": 125, ""19"": 125}}, ""total_score"": 125, ""totals"": {""11"": 125, ""19"": 125}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,362,,,258.994,98.0,248.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,constant,19.0,7.0,25.0,25.0,25.0,complete,proposer,"{""11"": ""responder"", ""19"": ""proposer""}",5.0,accept,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""11"": ""responder"", ""19"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""11"": 5, ""19"": 5}, ""totals"": {""11"": 125, ""19"": 125}}",125.0,"{""11"": 125, ""19"": 125}",0.0,5.0,Completed all counted rounds.,0.005,batch-061901,constant
{},{},49,2026-06-19 17:43:46,False,,,GameTrial,54,54,,True,54,23,70,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""constant""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 23, ""group_id"": 10, ""participant_id"": 23, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""responder"", ""roles"": {""22"": ""proposer"", ""23"": ""responder""}, ""offer"": 10, ""decision"": ""reject"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""22"": ""proposer"", ""23"": ""responder""}, ""offer"": 10, ""decision"": ""reject"", ""payoffs"": {""22"": 0, ""23"": 0}, ""totals"": {""22"": 120, ""23"": 120}}, ""total_score"": 120, ""totals"": {""22"": 120, ""23"": 120}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,286,,,166.767,98.0,248.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,constant,23.0,10.0,25.0,25.0,25.0,complete,responder,"{""22"": ""proposer"", ""23"": ""responder""}",10.0,reject,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""22"": ""proposer"", ""23"": ""responder""}, ""offer"": 10, ""decision"": ""reject"", ""payoffs"": {""22"": 0, ""23"": 0}, ""totals"": {""22"": 120, ""23"": 120}}",120.0,"{""22"": 120, ""23"": 120}",0.0,5.0,Completed all counted rounds.,0.005,batch-061901,constant
{},{},50,2026-06-19 17:43:46,False,,,GameTrial,54,54,,True,54,22,69,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""constant""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 22, ""group_id"": 10, ""participant_id"": 22, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""proposer"", ""roles"": {""22"": ""proposer"", ""23"": ""responder""}, ""offer"": 10, ""decision"": ""reject"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""22"": ""proposer"", ""23"": ""responder""}, ""offer"": 10, ""decision"": ""reject"", ""payoffs"": {""22"": 0, ""23"": 0}, ""totals"": {""22"": 120, ""23"": 120}}, ""total_score"": 120, ""totals"": {""22"": 120, ""23"": 120}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,285,,,166.728,99.5,249.5,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,constant,22.0,10.0,25.0,25.0,25.0,complete,proposer,"{""22"": ""proposer"", ""23"": ""responder""}",10.0,reject,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""22"": ""proposer"", ""23"": ""responder""}, ""offer"": 10, ""decision"": ""reject"", ""payoffs"": {""22"": 0, ""23"": 0}, ""totals"": {""22"": 120, ""23"": 120}}",120.0,"{""22"": 120, ""23"": 120}",0.0,5.0,Completed all counted rounds.,0.005,batch-061901,constant
{},{},51,2026-06-19 17:43:49,True,"UnsuccessfulEndPage, while_loop:barrier:prepare_trial, fail_on_timeout->Participant10",2026-06-19 17:48:03,GameTrial,55,55,,True,55,10,71,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""constant""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 10, ""group_id"": 9, ""participant_id"": 10, ""round_index"": 6, ""counted_rounds"": 0, ""rounds_required"": 25, ""status"": ""failed"", ""role"": ""responder"", ""roles"": {""10"": ""responder"", ""21"": ""proposer""}, ""offer"": null, ""decision"": null, ""deadline"": null, ""feedback_until"": ""2026-06-19T17:46:30.567080+00:00"", ""last_round"": {""round_index"": 6, ""skipped"": true, ""timeout_role"": ""proposer"", ""roles"": {""10"": ""responder"", ""21"": ""proposer""}, ""offer"": null, ""decision"": ""timeout"", ""payoffs"": {""10"": 0, ""21"": 0}, ""totals"": {""10"": 0, ""21"": 0}}, ""total_score"": 0, ""totals"": {""10"": 0, ""21"": 0}, ""timeout_count"": 6, ""max_timeouts"": 5, ""completion_reason"": ""The pair exceeded the maximum of 5 decision timeouts."", ""coin_value_dollars"": 0.005}",True,509,,,267.893,99.0,249.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,constant,10.0,9.0,6.0,0.0,25.0,failed,responder,"{""10"": ""responder"", ""21"": ""proposer""}",,,,2026-06-19T17:46:30.567080+00:00,"{""round_index"": 6, ""skipped"": true, ""timeout_role"": ""proposer"", ""roles"": {""10"": ""responder"", ""21"": ""proposer""}, ""offer"": null, ""decision"": ""timeout"", ""payoffs"": {""10"": 0, ""21"": 0}, ""totals"": {""10"": 0, ""21"": 0}}",0.0,"{""10"": 0, ""21"": 0}",6.0,5.0,The pair exceeded the maximum of 5 decision timeouts.,0.005,batch-061901,constant
{},{},52,2026-06-19 17:43:49,True,sync group below minimum size->Participant21,2026-06-19 17:48:03,GameTrial,55,55,,False,55,21,72,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""constant""}",False,False,,,,,True,189,,,0.07,98.0,,,0.3466076696165192,,False,False,False,False,0,default,GameTrial,Info,live_websocket,constant,,,,,,,,,,,,,,,,,,,,batch-061901,constant
{},{},60,2026-06-19 17:44:37,False,,,GameTrial,56,56,,True,56,31,78,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""constant""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 31, ""group_id"": 11, ""participant_id"": 31, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""proposer"", ""roles"": {""26"": ""responder"", ""31"": ""proposer""}, ""offer"": 3, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""26"": ""responder"", ""31"": ""proposer""}, ""offer"": 3, ""decision"": ""accept"", ""payoffs"": {""26"": 3, ""31"": 7}, ""totals"": {""26"": 53, ""31"": 117}}, ""total_score"": 117, ""totals"": {""26"": 53, ""31"": 117}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,543,,,298.594,106.5,256.5,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,constant,31.0,11.0,25.0,25.0,25.0,complete,proposer,"{""26"": ""responder"", ""31"": ""proposer""}",3.0,accept,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""26"": ""responder"", ""31"": ""proposer""}, ""offer"": 3, ""decision"": ""accept"", ""payoffs"": {""26"": 3, ""31"": 7}, ""totals"": {""26"": 53, ""31"": 117}}",117.0,"{""26"": 53, ""31"": 117}",0.0,5.0,Completed all counted rounds.,0.005,batch-061901,constant
{},{},61,2026-06-19 17:44:37,False,,,GameTrial,56,56,,True,56,26,79,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""constant""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 26, ""group_id"": 11, ""participant_id"": 26, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""responder"", ""roles"": {""26"": ""responder"", ""31"": ""proposer""}, ""offer"": 3, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""26"": ""responder"", ""31"": ""proposer""}, ""offer"": 3, ""decision"": ""accept"", ""payoffs"": {""26"": 3, ""31"": 7}, ""totals"": {""26"": 53, ""31"": 117}}, ""total_score"": 53, ""totals"": {""26"": 53, ""31"": 117}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,544,,,299.98600000000005,98.0,248.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,constant,26.0,11.0,25.0,25.0,25.0,complete,responder,"{""26"": ""responder"", ""31"": ""proposer""}",3.0,accept,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""26"": ""responder"", ""31"": ""proposer""}, ""offer"": 3, ""decision"": ""accept"", ""payoffs"": {""26"": 3, ""31"": 7}, ""totals"": {""26"": 53, ""31"": 117}}",53.0,"{""26"": 53, ""31"": 117}",0.0,5.0,Completed all counted rounds.,0.005,batch-061901,constant
{},{},62,2026-06-19 17:44:40,False,,,GameTrial,57,57,,True,57,27,81,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""constant""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 27, ""group_id"": 12, ""participant_id"": 27, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""proposer"", ""roles"": {""25"": ""responder"", ""27"": ""proposer""}, ""offer"": 3, ""decision"": ""reject"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""25"": ""responder"", ""27"": ""proposer""}, ""offer"": 3, ""decision"": ""reject"", ""payoffs"": {""25"": 0, ""27"": 0}, ""totals"": {""25"": 86, ""27"": 84}}, ""total_score"": 84, ""totals"": {""25"": 86, ""27"": 84}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,466,,,223.871,98.0,248.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,constant,27.0,12.0,25.0,25.0,25.0,complete,proposer,"{""25"": ""responder"", ""27"": ""proposer""}",3.0,reject,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""25"": ""responder"", ""27"": ""proposer""}, ""offer"": 3, ""decision"": ""reject"", ""payoffs"": {""25"": 0, ""27"": 0}, ""totals"": {""25"": 86, ""27"": 84}}",84.0,"{""25"": 86, ""27"": 84}",0.0,5.0,Completed all counted rounds.,0.005,batch-061901,constant
{},{},63,2026-06-19 17:44:40,False,,,GameTrial,57,57,,True,57,25,80,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""constant""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 25, ""group_id"": 12, ""participant_id"": 25, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""responder"", ""roles"": {""25"": ""responder"", ""27"": ""proposer""}, ""offer"": 3, ""decision"": ""reject"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""25"": ""responder"", ""27"": ""proposer""}, ""offer"": 3, ""decision"": ""reject"", ""payoffs"": {""25"": 0, ""27"": 0}, ""totals"": {""25"": 86, ""27"": 84}}, ""total_score"": 86, ""totals"": {""25"": 86, ""27"": 84}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,465,,,223.957,114.5,264.5,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,constant,25.0,12.0,25.0,25.0,25.0,complete,responder,"{""25"": ""responder"", ""27"": ""proposer""}",3.0,reject,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""25"": ""responder"", ""27"": ""proposer""}, ""offer"": 3, ""decision"": ""reject"", ""payoffs"": {""25"": 0, ""27"": 0}, ""totals"": {""25"": 86, ""27"": 84}}",86.0,"{""25"": 86, ""27"": 84}",0.0,5.0,Completed all counted rounds.,0.005,batch-061901,constant
