treatment,batch_id,group_id,round_index,offer,decision,rejected,fairness,efficiency
random,batch-061702,22,17,5,accept,False,1.0,10.0
random,batch-061702,22,18,4,reject,True,,0.0
random,batch-061702,22,19,0,reject,True,,0.0
random,batch-061702,22,20,0,reject,True,,0.0
random,batch-061702,22,21,1,reject,True,,0.0
random,batch-061702,22,22,4,accept,False,0.6666666666666666,10.0
random,batch-061702,22,23,5,accept,False,1.0,10.0
random,batch-061702,22,24,4,accept,False,0.6666666666666666,10.0
random,batch-061702,22,25,0,reject,True,,0.0
random,batch-061702,23,1,10,accept,False,0.0,10.0
random,batch-061702,23,2,5,accept,False,1.0,10.0
random,batch-061702,23,3,5,accept,False,1.0,10.0
random,batch-061702,23,4,5,accept,False,1.0,10.0
random,batch-061702,23,5,5,accept,False,1.0,10.0
random,batch-061702,23,6,5,accept,False,1.0,10.0
random,batch-061702,23,7,5,accept,False,1.0,10.0
random,batch-061702,23,8,5,accept,False,1.0,10.0
random,batch-061702,23,9,5,accept,False,1.0,10.0
random,batch-061702,23,10,5,accept,False,1.0,10.0
random,batch-061702,23,11,5,accept,False,1.0,10.0
random,batch-061702,23,12,5,accept,False,1.0,10.0
random,batch-061702,23,13,5,accept,False,1.0,10.0
random,batch-061702,23,14,5,accept,False,1.0,10.0
random,batch-061702,23,15,5,accept,False,1.0,10.0
random,batch-061702,23,16,5,accept,False,1.0,10.0
random,batch-061702,23,17,6,accept,False,0.6666666666666666,10.0
random,batch-061702,23,18,5,accept,False,1.0,10.0
random,batch-061702,23,19,5,accept,False,1.0,10.0
random,batch-061702,23,20,5,accept,False,1.0,10.0
random,batch-061702,23,21,5,accept,False,1.0,10.0
random,batch-061702,23,22,5,accept,False,1.0,10.0
random,batch-061702,23,23,5,accept,False,1.0,10.0
random,batch-061702,23,24,5,accept,False,1.0,10.0
random,batch-061702,23,25,5,accept,False,1.0,10.0
random,batch-061702,24,1,5,accept,False,1.0,10.0
random,batch-061702,24,2,5,accept,False,1.0,10.0
random,batch-061702,24,3,5,accept,False,1.0,10.0
random,batch-061702,24,4,5,accept,False,1.0,10.0
random,batch-061702,24,5,5,accept,False,1.0,10.0
random,batch-061702,24,6,5,accept,False,1.0,10.0
random,batch-061702,24,7,5,accept,False,1.0,10.0
random,batch-061702,24,8,5,accept,False,1.0,10.0
random,batch-061702,24,9,5,accept,False,1.0,10.0
random,batch-061702,24,10,5,accept,False,1.0,10.0
random,batch-061702,24,11,5,accept,False,1.0,10.0
random,batch-061702,24,12,5,accept,False,1.0,10.0
random,batch-061702,24,13,5,accept,False,1.0,10.0
random,batch-061702,24,14,5,accept,False,1.0,10.0
random,batch-061702,24,15,5,accept,False,1.0,10.0
random,batch-061702,24,16,5,accept,False,1.0,10.0
random,batch-061702,24,17,5,accept,False,1.0,10.0
random,batch-061702,24,18,5,accept,False,1.0,10.0
random,batch-061702,24,19,5,accept,False,1.0,10.0
random,batch-061702,24,20,5,accept,False,1.0,10.0
random,batch-061702,24,21,5,accept,False,1.0,10.0
random,batch-061702,24,22,5,accept,False,1.0,10.0
random,batch-061702,24,23,5,accept,False,1.0,10.0
random,batch-061702,24,24,5,accept,False,1.0,10.0
random,batch-061702,24,25,5,accept,False,1.0,10.0
random,batch-061702,26,1,4,accept,False,0.6666666666666666,10.0
random,batch-061702,26,2,4,accept,False,0.6666666666666666,10.0
random,batch-061702,26,3,4,accept,False,0.6666666666666666,10.0
random,batch-061702,26,4,4,reject,True,,0.0
random,batch-061702,26,5,4,accept,False,0.6666666666666666,10.0
random,batch-061702,26,6,4,accept,False,0.6666666666666666,10.0
random,batch-061702,26,7,3,reject,True,,0.0
random,batch-061702,26,8,4,accept,False,0.6666666666666666,10.0
random,batch-061702,26,9,4,accept,False,0.6666666666666666,10.0
random,batch-061702,26,10,3,reject,True,,0.0
random,batch-061702,26,11,4,reject,True,,0.0
random,batch-061702,26,12,3,reject,True,,0.0
random,batch-061702,26,13,4,accept,False,0.6666666666666666,10.0
random,batch-061702,26,14,4,accept,False,0.6666666666666666,10.0
random,batch-061702,26,15,4,accept,False,0.6666666666666666,10.0
random,batch-061702,26,16,4,accept,False,0.6666666666666666,10.0
random,batch-061702,26,17,4,accept,False,0.6666666666666666,10.0
random,batch-061702,26,18,4,accept,False,0.6666666666666666,10.0
random,batch-061702,26,19,4,accept,False,0.6666666666666666,10.0
random,batch-061702,26,20,4,accept,False,0.6666666666666666,10.0
random,batch-061702,26,21,4,accept,False,0.6666666666666666,10.0
random,batch-061702,26,22,4,accept,False,0.6666666666666666,10.0
random,batch-061702,26,23,4,accept,False,0.6666666666666666,10.0
random,batch-061702,26,24,4,reject,True,,0.0
random,batch-061702,26,25,4,reject,True,,0.0
random,batch-061702,27,1,5,accept,False,1.0,10.0
random,batch-061702,27,2,5,accept,False,1.0,10.0
random,batch-061702,27,3,5,accept,False,1.0,10.0
random,batch-061702,27,4,5,accept,False,1.0,10.0
random,batch-061702,27,5,5,accept,False,1.0,10.0
random,batch-061702,27,6,5,accept,False,1.0,10.0
random,batch-061702,27,7,5,accept,False,1.0,10.0
random,batch-061702,27,8,5,accept,False,1.0,10.0
random,batch-061702,27,9,5,accept,False,1.0,10.0
random,batch-061702,27,10,5,accept,False,1.0,10.0
random,batch-061702,27,11,5,accept,False,1.0,10.0
random,batch-061702,27,12,5,accept,False,1.0,10.0
random,batch-061702,27,13,5,accept,False,1.0,10.0
random,batch-061702,27,14,5,accept,False,1.0,10.0
random,batch-061702,27,15,5,accept,False,1.0,10.0
random,batch-061702,27,16,5,accept,False,1.0,10.0
random,batch-061702,27,17,5,accept,False,1.0,10.0
random,batch-061702,27,18,5,accept,False,1.0,10.0
random,batch-061702,27,19,5,accept,False,1.0,10.0
random,batch-061702,27,20,5,accept,False,1.0,10.0
random,batch-061702,27,21,5,accept,False,1.0,10.0
random,batch-061702,27,22,5,accept,False,1.0,10.0
random,batch-061702,27,23,5,accept,False,1.0,10.0
random,batch-061702,27,24,5,accept,False,1.0,10.0
random,batch-061702,27,25,5,accept,False,1.0,10.0
random,batch-061702,28,1,5,accept,False,1.0,10.0
random,batch-061702,28,2,10,accept,False,0.0,10.0
random,batch-061702,28,3,5,accept,False,1.0,10.0
random,batch-061702,28,4,10,accept,False,0.0,10.0
random,batch-061702,28,5,5,accept,False,1.0,10.0
random,batch-061702,28,6,5,accept,False,1.0,10.0
random,batch-061702,28,7,10,accept,False,0.0,10.0
random,batch-061702,28,8,10,accept,False,0.0,10.0
random,batch-061702,28,9,10,accept,False,0.0,10.0
random,batch-061702,28,10,10,accept,False,0.0,10.0
random,batch-061702,28,11,10,accept,False,0.0,10.0
random,batch-061702,28,12,5,accept,False,1.0,10.0
random,batch-061702,28,13,10,accept,False,0.0,10.0
random,batch-061702,28,14,5,accept,False,1.0,10.0
random,batch-061702,28,15,5,accept,False,1.0,10.0
random,batch-061702,28,16,5,accept,False,1.0,10.0
random,batch-061702,28,17,10,accept,False,0.0,10.0
random,batch-061702,28,18,5,accept,False,1.0,10.0
random,batch-061702,28,19,5,accept,False,1.0,10.0
random,batch-061702,28,20,5,accept,False,1.0,10.0
random,batch-061702,28,21,5,accept,False,1.0,10.0
random,batch-061702,28,22,5,accept,False,1.0,10.0
random,batch-061702,28,23,5,accept,False,1.0,10.0
random,batch-061702,28,24,10,accept,False,0.0,10.0
random,batch-061702,28,25,0,accept,False,0.0,10.0
random,batch-061702,29,1,5,accept,False,1.0,10.0
random,batch-061702,29,2,5,accept,False,1.0,10.0
random,batch-061702,29,3,5,accept,False,1.0,10.0
random,batch-061702,29,4,5,accept,False,1.0,10.0
random,batch-061702,29,5,5,accept,False,1.0,10.0
random,batch-061702,29,6,5,accept,False,1.0,10.0
random,batch-061702,29,7,5,accept,False,1.0,10.0
random,batch-061702,29,8,5,accept,False,1.0,10.0
random,batch-061702,29,9,5,accept,False,1.0,10.0
random,batch-061702,29,10,5,accept,False,1.0,10.0
random,batch-061702,29,11,5,accept,False,1.0,10.0
random,batch-061702,29,12,5,accept,False,1.0,10.0
random,batch-061702,29,13,5,accept,False,1.0,10.0
random,batch-061702,29,14,5,accept,False,1.0,10.0
random,batch-061702,29,15,5,accept,False,1.0,10.0
random,batch-061702,29,16,5,accept,False,1.0,10.0
random,batch-061702,29,17,5,accept,False,1.0,10.0
random,batch-061702,29,18,5,accept,False,1.0,10.0
random,batch-061702,29,19,5,accept,False,1.0,10.0
random,batch-061702,29,20,5,accept,False,1.0,10.0
random,batch-061702,29,21,5,accept,False,1.0,10.0
random,batch-061702,29,22,5,accept,False,1.0,10.0
random,batch-061702,29,23,5,accept,False,1.0,10.0
random,batch-061702,29,24,5,accept,False,1.0,10.0
random,batch-061702,29,25,5,accept,False,1.0,10.0
random,batch-061702,30,2,4,accept,False,0.6666666666666666,10.0
random,batch-061702,30,3,5,accept,False,1.0,10.0
random,batch-061702,30,4,5,accept,False,1.0,10.0
random,batch-061702,30,5,4,accept,False,0.6666666666666666,10.0
random,batch-061702,30,6,4,accept,False,0.6666666666666666,10.0
random,batch-061702,30,7,4,accept,False,0.6666666666666666,10.0
random,batch-061702,30,8,4,accept,False,0.6666666666666666,10.0
random,batch-061702,30,9,5,accept,False,1.0,10.0
random,batch-061702,30,10,5,accept,False,1.0,10.0
random,batch-061702,30,11,4,accept,False,0.6666666666666666,10.0
random,batch-061702,30,12,4,accept,False,0.6666666666666666,10.0
random,batch-061702,30,13,4,accept,False,0.6666666666666666,10.0
random,batch-061702,30,14,5,accept,False,1.0,10.0
random,batch-061702,30,15,4,accept,False,0.6666666666666666,10.0
random,batch-061702,30,16,4,accept,False,0.6666666666666666,10.0
random,batch-061702,30,17,5,accept,False,1.0,10.0
random,batch-061702,30,18,4,accept,False,0.6666666666666666,10.0
random,batch-061702,30,19,5,accept,False,1.0,10.0
random,batch-061702,30,20,4,accept,False,0.6666666666666666,10.0
random,batch-061702,30,21,5,accept,False,1.0,10.0
random,batch-061702,30,22,5,accept,False,1.0,10.0
random,batch-061702,30,23,4,accept,False,0.6666666666666666,10.0
random,batch-061702,30,24,4,accept,False,0.6666666666666666,10.0
random,batch-061702,30,25,5,accept,False,1.0,10.0
random,batch-061702,30,26,5,accept,False,1.0,10.0
random,batch-0618,1,1,0,reject,True,,0.0
random,batch-0618,1,2,10,accept,False,0.0,10.0
random,batch-0618,1,3,3,accept,False,0.42857142857142855,10.0
random,batch-0618,1,4,3,accept,False,0.42857142857142855,10.0
random,batch-0618,1,5,10,accept,False,0.0,10.0
random,batch-0618,1,6,8,accept,False,0.25,10.0
random,batch-0618,1,7,8,accept,False,0.25,10.0
random,batch-0618,1,8,10,accept,False,0.0,10.0
random,batch-0618,1,9,0,reject,True,,0.0
random,batch-0618,1,10,9,accept,False,0.1111111111111111,10.0
random,batch-0618,1,11,0,reject,True,,0.0
random,batch-0618,1,12,9,accept,False,0.1111111111111111,10.0
random,batch-0618,1,13,9,accept,False,0.1111111111111111,10.0
random,batch-0618,1,14,0,reject,True,,0.0
random,batch-0618,1,15,9,accept,False,0.1111111111111111,10.0
random,batch-0618,1,16,9,accept,False,0.1111111111111111,10.0
random,batch-0618,1,17,9,accept,False,0.1111111111111111,10.0
random,batch-0618,1,18,0,reject,True,,0.0
random,batch-0618,1,19,1,accept,False,0.1111111111111111,10.0
random,batch-0618,1,20,0,reject,True,,0.0
random,batch-0618,1,21,1,accept,False,0.1111111111111111,10.0
random,batch-0618,1,22,1,accept,False,0.1111111111111111,10.0
random,batch-0618,1,23,1,accept,False,0.1111111111111111,10.0
random,batch-0618,1,24,1,accept,False,0.1111111111111111,10.0
random,batch-0618,1,25,0,reject,True,,0.0
random,batch-0618,2,2,2,accept,False,0.25,10.0
random,batch-0618,2,3,3,accept,False,0.42857142857142855,10.0
random,batch-0618,2,4,4,accept,False,0.6666666666666666,10.0
random,batch-0618,2,5,4,accept,False,0.6666666666666666,10.0
random,batch-0618,2,6,3,accept,False,0.42857142857142855,10.0
random,batch-0618,2,7,3,reject,True,,0.0
random,batch-0618,2,8,3,accept,False,0.42857142857142855,10.0
random,batch-0618,2,9,2,reject,True,,0.0
random,batch-0618,2,10,2,reject,True,,0.0
random,batch-0618,2,11,4,accept,False,0.6666666666666666,10.0
random,batch-0618,2,12,1,reject,True,,0.0
random,batch-0618,2,13,3,accept,False,0.42857142857142855,10.0
random,batch-0618,2,14,2,reject,True,,0.0
random,batch-0618,2,15,3,accept,False,0.42857142857142855,10.0
random,batch-0618,2,16,3,accept,False,0.42857142857142855,10.0
random,batch-0618,2,17,1,reject,True,,0.0
random,batch-0618,2,18,3,accept,False,0.42857142857142855,10.0
random,batch-0618,2,19,3,accept,False,0.42857142857142855,10.0
random,batch-0618,2,20,3,reject,True,,0.0
random,batch-0618,2,21,3,accept,False,0.42857142857142855,10.0
random,batch-0618,2,22,0,reject,True,,0.0
random,batch-0618,2,23,1,reject,True,,0.0
random,batch-0618,2,24,3,accept,False,0.42857142857142855,10.0
random,batch-0618,2,25,2,reject,True,,0.0
random,batch-0618,2,26,3,accept,False,0.42857142857142855,10.0
random,batch-0618,3,1,2,reject,True,,0.0
random,batch-0618,3,2,3,accept,False,0.42857142857142855,10.0
random,batch-0618,3,3,2,reject,True,,0.0
random,batch-0618,3,4,3,accept,False,0.42857142857142855,10.0
random,batch-0618,3,5,3,accept,False,0.42857142857142855,10.0
random,batch-0618,3,6,2,accept,False,0.25,10.0
random,batch-0618,3,7,4,reject,True,,0.0
random,batch-0618,3,8,3,accept,False,0.42857142857142855,10.0
random,batch-0618,3,9,3,accept,False,0.42857142857142855,10.0
random,batch-0618,3,10,4,reject,True,,0.0
random,batch-0618,3,11,6,accept,False,0.6666666666666666,10.0
random,batch-0618,3,12,7,accept,False,0.42857142857142855,10.0
random,batch-0618,3,13,5,accept,False,1.0,10.0
random,batch-0618,3,14,1,reject,True,,0.0
random,batch-0618,3,15,1,reject,True,,0.0
random,batch-0618,3,16,4,accept,False,0.6666666666666666,10.0
random,batch-0618,3,17,4,reject,True,,0.0
random,batch-0618,3,18,1,reject,True,,0.0
random,batch-0618,3,19,2,reject,True,,0.0
random,batch-0618,3,20,4,reject,True,,0.0
random,batch-0618,3,21,3,reject,True,,0.0
random,batch-0618,3,22,5,accept,False,1.0,10.0
random,batch-0618,3,23,5,reject,True,,0.0
random,batch-0618,3,24,0,reject,True,,0.0
random,batch-0618,3,25,2,reject,True,,0.0
random,batch-0618,4,1,4,accept,False,0.6666666666666666,10.0
random,batch-0618,4,2,4,accept,False,0.6666666666666666,10.0
random,batch-0618,4,3,2,reject,True,,0.0
random,batch-0618,4,4,4,accept,False,0.6666666666666666,10.0
random,batch-0618,4,5,4,accept,False,0.6666666666666666,10.0
random,batch-0618,4,6,4,accept,False,0.6666666666666666,10.0
random,batch-0618,4,7,4,accept,False,0.6666666666666666,10.0
random,batch-0618,4,8,4,accept,False,0.6666666666666666,10.0
random,batch-0618,4,9,4,accept,False,0.6666666666666666,10.0
random,batch-0618,4,10,4,accept,False,0.6666666666666666,10.0
random,batch-0618,4,11,4,accept,False,0.6666666666666666,10.0
random,batch-0618,4,12,4,accept,False,0.6666666666666666,10.0
random,batch-0618,4,13,4,accept,False,0.6666666666666666,10.0
random,batch-0618,4,14,4,accept,False,0.6666666666666666,10.0
random,batch-0618,4,15,4,accept,False,0.6666666666666666,10.0
random,batch-0618,4,16,4,accept,False,0.6666666666666666,10.0
random,batch-0618,4,17,2,reject,True,,0.0
random,batch-0618,4,18,4,accept,False,0.6666666666666666,10.0
random,batch-0618,4,19,4,accept,False,0.6666666666666666,10.0
random,batch-0618,4,20,4,accept,False,0.6666666666666666,10.0
random,batch-0618,4,21,4,accept,False,0.6666666666666666,10.0
random,batch-0618,4,22,4,accept,False,0.6666666666666666,10.0
random,batch-0618,4,23,4,accept,False,0.6666666666666666,10.0
random,batch-0618,4,24,4,accept,False,0.6666666666666666,10.0
random,batch-0618,4,25,4,accept,False,0.6666666666666666,10.0
random,batch-0618,5,1,5,accept,False,1.0,10.0
random,batch-0618,5,2,5,accept,False,1.0,10.0
random,batch-0618,5,3,5,accept,False,1.0,10.0
random,batch-0618,5,4,5,accept,False,1.0,10.0
random,batch-0618,5,5,5,accept,False,1.0,10.0
random,batch-0618,5,6,5,accept,False,1.0,10.0
random,batch-0618,5,7,5,accept,False,1.0,10.0
random,batch-0618,5,8,5,accept,False,1.0,10.0
random,batch-0618,5,9,5,accept,False,1.0,10.0
random,batch-0618,5,10,5,accept,False,1.0,10.0
random,batch-0618,5,11,5,accept,False,1.0,10.0
random,batch-0618,5,12,5,accept,False,1.0,10.0
random,batch-0618,5,13,10,accept,False,0.0,10.0
random,batch-0618,5,14,5,accept,False,1.0,10.0
random,batch-0618,5,15,5,accept,False,1.0,10.0
random,batch-0618,5,16,5,accept,False,1.0,10.0
random,batch-0618,5,17,5,accept,False,1.0,10.0
random,batch-0618,5,18,5,accept,False,1.0,10.0
random,batch-0618,5,19,5,accept,False,1.0,10.0
random,batch-0618,5,20,5,accept,False,1.0,10.0
random,batch-0618,5,21,5,accept,False,1.0,10.0
random,batch-0618,5,22,5,accept,False,1.0,10.0
random,batch-0618,5,23,5,accept,False,1.0,10.0
random,batch-0618,5,24,5,accept,False,1.0,10.0
random,batch-0618,5,25,5,reject,True,,0.0
random,batch-0618,6,1,4,accept,False,0.6666666666666666,10.0
random,batch-0618,6,2,4,accept,False,0.6666666666666666,10.0
random,batch-0618,6,3,3,reject,True,,0.0
random,batch-0618,6,4,4,accept,False,0.6666666666666666,10.0
random,batch-0618,6,5,5,accept,False,1.0,10.0
random,batch-0618,6,6,5,accept,False,1.0,10.0
random,batch-0618,6,7,4,accept,False,0.6666666666666666,10.0
random,batch-0618,6,8,4,accept,False,0.6666666666666666,10.0
random,batch-0618,6,9,3,reject,True,,0.0
random,batch-0618,6,10,4,accept,False,0.6666666666666666,10.0
random,batch-0618,6,11,3,reject,True,,0.0
random,batch-0618,6,12,4,accept,False,0.6666666666666666,10.0
random,batch-0618,6,13,4,accept,False,0.6666666666666666,10.0
random,batch-0618,6,14,4,accept,False,0.6666666666666666,10.0
random,batch-0618,6,15,4,accept,False,0.6666666666666666,10.0
random,batch-0618,6,16,4,accept,False,0.6666666666666666,10.0
random,batch-0618,6,17,4,accept,False,0.6666666666666666,10.0
random,batch-0618,6,18,4,accept,False,0.6666666666666666,10.0
random,batch-0618,6,19,4,accept,False,0.6666666666666666,10.0
random,batch-0618,6,20,4,accept,False,0.6666666666666666,10.0
random,batch-0618,6,21,4,accept,False,0.6666666666666666,10.0
random,batch-0618,6,22,4,accept,False,0.6666666666666666,10.0
random,batch-0618,6,23,4,accept,False,0.6666666666666666,10.0
random,batch-0618,6,24,4,accept,False,0.6666666666666666,10.0
random,batch-0618,6,25,4,accept,False,0.6666666666666666,10.0
random,batch-0618,13,1,5,accept,False,1.0,10.0
random,batch-0618,13,2,5,accept,False,1.0,10.0
random,batch-0618,13,3,5,accept,False,1.0,10.0
random,batch-0618,13,4,5,accept,False,1.0,10.0
random,batch-0618,13,5,5,accept,False,1.0,10.0
random,batch-0618,13,6,5,accept,False,1.0,10.0
random,batch-0618,13,7,5,accept,False,1.0,10.0
random,batch-0618,13,8,5,accept,False,1.0,10.0
random,batch-0618,13,9,5,accept,False,1.0,10.0
random,batch-0618,13,10,5,accept,False,1.0,10.0
random,batch-0618,13,11,5,accept,False,1.0,10.0
random,batch-0618,13,12,5,accept,False,1.0,10.0
random,batch-0618,13,13,5,accept,False,1.0,10.0
random,batch-0618,13,14,5,accept,False,1.0,10.0
random,batch-0618,13,15,5,accept,False,1.0,10.0
random,batch-0618,13,16,5,accept,False,1.0,10.0
random,batch-0618,13,17,5,accept,False,1.0,10.0
random,batch-0618,13,18,5,accept,False,1.0,10.0
random,batch-0618,13,19,5,accept,False,1.0,10.0
random,batch-0618,13,20,5,accept,False,1.0,10.0
random,batch-0618,13,21,5,accept,False,1.0,10.0
random,batch-0618,13,22,5,accept,False,1.0,10.0
random,batch-0618,13,23,5,accept,False,1.0,10.0
random,batch-0618,13,24,5,accept,False,1.0,10.0
random,batch-0618,13,25,5,accept,False,1.0,10.0
random,batch-0618,14,1,5,accept,False,1.0,10.0
random,batch-0618,14,2,5,accept,False,1.0,10.0
random,batch-0618,14,3,4,reject,True,,0.0
random,batch-0618,14,4,5,reject,True,,0.0
random,batch-0618,14,5,5,accept,False,1.0,10.0
random,batch-0618,14,6,5,accept,False,1.0,10.0
random,batch-0618,14,7,5,accept,False,1.0,10.0
random,batch-0618,14,8,5,accept,False,1.0,10.0
random,batch-0618,14,9,5,accept,False,1.0,10.0
random,batch-0618,14,10,5,accept,False,1.0,10.0
random,batch-0618,14,11,5,accept,False,1.0,10.0
random,batch-0618,14,12,5,accept,False,1.0,10.0
random,batch-0618,14,13,5,accept,False,1.0,10.0
random,batch-0618,14,14,5,accept,False,1.0,10.0
random,batch-0618,14,15,5,accept,False,1.0,10.0
random,batch-0618,14,16,5,accept,False,1.0,10.0
random,batch-0618,14,17,5,accept,False,1.0,10.0
random,batch-0618,14,18,5,accept,False,1.0,10.0
random,batch-0618,14,19,5,accept,False,1.0,10.0
random,batch-0618,14,20,5,accept,False,1.0,10.0
random,batch-0618,14,21,5,accept,False,1.0,10.0
random,batch-0618,14,22,5,accept,False,1.0,10.0
random,batch-0618,14,23,5,accept,False,1.0,10.0
random,batch-0618,14,24,5,accept,False,1.0,10.0
random,batch-0618,14,25,5,accept,False,1.0,10.0
random,batch-0618,15,1,4,reject,True,,0.0
random,batch-0618,15,2,5,accept,False,1.0,10.0
random,batch-0618,15,3,5,accept,False,1.0,10.0
random,batch-0618,15,4,5,accept,False,1.0,10.0
random,batch-0618,15,5,5,accept,False,1.0,10.0
random,batch-0618,15,6,5,accept,False,1.0,10.0
random,batch-0618,15,7,5,accept,False,1.0,10.0
random,batch-0618,15,8,5,accept,False,1.0,10.0
random,batch-0618,15,9,5,accept,False,1.0,10.0
random,batch-0618,15,10,5,accept,False,1.0,10.0
random,batch-0618,15,11,5,accept,False,1.0,10.0
random,batch-0618,15,12,5,accept,False,1.0,10.0
random,batch-0618,15,13,5,accept,False,1.0,10.0
random,batch-0618,15,14,5,accept,False,1.0,10.0
random,batch-0618,15,15,5,accept,False,1.0,10.0
random,batch-0618,15,16,5,accept,False,1.0,10.0
random,batch-0618,15,17,5,accept,False,1.0,10.0
random,batch-0618,15,18,5,accept,False,1.0,10.0
random,batch-0618,15,19,5,accept,False,1.0,10.0
random,batch-0618,15,20,5,accept,False,1.0,10.0
random,batch-0618,15,21,5,accept,False,1.0,10.0
random,batch-0618,15,22,5,accept,False,1.0,10.0
random,batch-0618,15,23,5,accept,False,1.0,10.0
random,batch-0618,15,24,10,accept,False,0.0,10.0
random,batch-0618,15,25,10,accept,False,0.0,10.0
random,batch-0618,16,1,5,accept,False,1.0,10.0
random,batch-0618,16,2,5,accept,False,1.0,10.0
random,batch-0618,16,3,5,accept,False,1.0,10.0
random,batch-0618,16,4,5,accept,False,1.0,10.0
random,batch-0618,16,5,5,accept,False,1.0,10.0
random,batch-0618,16,6,5,accept,False,1.0,10.0
random,batch-0618,16,7,5,accept,False,1.0,10.0
random,batch-0618,16,8,5,accept,False,1.0,10.0
random,batch-0618,16,9,5,accept,False,1.0,10.0
random,batch-0618,16,10,5,accept,False,1.0,10.0
random,batch-0618,16,11,5,accept,False,1.0,10.0
random,batch-0618,16,12,5,accept,False,1.0,10.0
random,batch-0618,16,13,5,accept,False,1.0,10.0
random,batch-0618,16,14,5,accept,False,1.0,10.0
random,batch-0618,16,15,5,accept,False,1.0,10.0
random,batch-0618,16,16,5,accept,False,1.0,10.0
random,batch-0618,16,17,5,accept,False,1.0,10.0
random,batch-0618,16,18,5,accept,False,1.0,10.0
random,batch-0618,16,19,5,accept,False,1.0,10.0
random,batch-0618,16,20,5,accept,False,1.0,10.0
random,batch-0618,16,21,5,accept,False,1.0,10.0
random,batch-0618,16,22,5,accept,False,1.0,10.0
random,batch-0618,16,23,5,accept,False,1.0,10.0
random,batch-0618,16,24,5,accept,False,1.0,10.0
random,batch-0618,16,25,5,accept,False,1.0,10.0
random,batch-0618,18,1,5,accept,False,1.0,10.0
random,batch-0618,18,2,5,accept,False,1.0,10.0
random,batch-0618,18,3,5,accept,False,1.0,10.0
random,batch-0618,18,4,5,accept,False,1.0,10.0
random,batch-0618,18,5,5,accept,False,1.0,10.0
random,batch-0618,18,6,5,accept,False,1.0,10.0
random,batch-0618,18,7,4,accept,False,0.6666666666666666,10.0
random,batch-0618,18,8,4,accept,False,0.6666666666666666,10.0
random,batch-0618,18,9,4,accept,False,0.6666666666666666,10.0
random,batch-0618,18,10,4,accept,False,0.6666666666666666,10.0
random,batch-0618,18,11,5,accept,False,1.0,10.0
random,batch-0618,18,12,4,accept,False,0.6666666666666666,10.0
random,batch-0618,18,13,5,accept,False,1.0,10.0
random,batch-0618,18,14,5,accept,False,1.0,10.0
random,batch-0618,18,15,3,reject,True,,0.0
random,batch-0618,18,16,5,accept,False,1.0,10.0
random,batch-0618,18,17,5,accept,False,1.0,10.0
random,batch-0618,18,18,4,accept,False,0.6666666666666666,10.0
random,batch-0618,18,19,5,accept,False,1.0,10.0
random,batch-0618,18,20,5,accept,False,1.0,10.0
random,batch-0618,18,21,5,accept,False,1.0,10.0
random,batch-0618,18,22,4,accept,False,0.6666666666666666,10.0
random,batch-0618,18,23,5,accept,False,1.0,10.0
random,batch-0618,18,24,5,accept,False,1.0,10.0
random,batch-0618,18,25,5,accept,False,1.0,10.0
random,batch-0618,19,1,5,accept,False,1.0,10.0
random,batch-0618,19,2,5,accept,False,1.0,10.0
random,batch-0618,19,3,5,accept,False,1.0,10.0
random,batch-0618,19,4,3,accept,False,0.42857142857142855,10.0
random,batch-0618,19,5,5,accept,False,1.0,10.0
random,batch-0618,19,6,1,reject,True,,0.0
random,batch-0618,19,7,5,accept,False,1.0,10.0
random,batch-0618,19,8,5,accept,False,1.0,10.0
random,batch-0618,19,9,5,accept,False,1.0,10.0
random,batch-0618,19,10,5,accept,False,1.0,10.0
random,batch-0618,19,11,4,accept,False,0.6666666666666666,10.0
random,batch-0618,19,12,4,accept,False,0.6666666666666666,10.0
random,batch-0618,19,13,3,reject,True,,0.0
random,batch-0618,19,14,6,accept,False,0.6666666666666666,10.0
random,batch-0618,19,15,5,accept,False,1.0,10.0
random,batch-0618,19,16,3,reject,True,,0.0
random,batch-0618,19,17,5,accept,False,1.0,10.0
random,batch-0618,19,18,4,accept,False,0.6666666666666666,10.0
random,batch-0618,19,19,4,accept,False,0.6666666666666666,10.0
random,batch-0618,19,20,4,accept,False,0.6666666666666666,10.0
random,batch-0618,19,21,4,accept,False,0.6666666666666666,10.0
random,batch-0618,19,22,5,accept,False,1.0,10.0
random,batch-0618,19,23,4,accept,False,0.6666666666666666,10.0
random,batch-0618,19,24,4,accept,False,0.6666666666666666,10.0
random,batch-0618,19,25,4,accept,False,0.6666666666666666,10.0
random,batch-0618,20,1,5,accept,False,1.0,10.0
random,batch-0618,20,2,5,accept,False,1.0,10.0
random,batch-0618,20,3,5,accept,False,1.0,10.0
random,batch-0618,20,4,5,accept,False,1.0,10.0
random,batch-0618,20,5,5,accept,False,1.0,10.0
random,batch-0618,20,6,5,accept,False,1.0,10.0
random,batch-0618,20,7,5,accept,False,1.0,10.0
random,batch-0618,20,8,5,accept,False,1.0,10.0
random,batch-0618,20,9,5,accept,False,1.0,10.0
random,batch-0618,20,10,5,accept,False,1.0,10.0
random,batch-0618,20,11,5,accept,False,1.0,10.0
random,batch-0618,20,12,5,accept,False,1.0,10.0
random,batch-0618,20,13,5,accept,False,1.0,10.0
random,batch-0618,20,14,5,accept,False,1.0,10.0
random,batch-0618,20,15,5,accept,False,1.0,10.0
